menu_id,image_id,page_number,width,height
34083,4067076,9,1704,2560
34083,4067075,8,1704,2560
34083,4067074,7,1704,2560
34083,4067073,6,1696,2560
34083,4067072,5,1704,2560
34083,4067071,4,1704,2560
34083,4067070,3,1704,2560
34083,4067069,2,1704,2560
34083,4067068,1,1626,2560
34084,4067080,4,1632,2561
34084,4067079,3,1646,2560
34084,4067078,2,1631,2560
34084,4067077,1,1648,2560
34085,4067083,3,1607,2560
34085,4067082,2,1595,2560
34085,4067081,1,1600,2560
34086,4067087,2,1607,2560
34086,4067086,1,1604,2560
34087,4067090,3,1724,2560
34087,4067089,2,1690,2560
34087,4067088,1,1716,2560
34088,4067092,2,1617,2560
34088,4067091,1,1605,2560
34089,4067099,7,2881,4106
34089,4067098,6,2753,4051
34089,4067097,5,2733,4051
34089,4067096,4,2717,4051
34089,4067095,3,1740,2560
34089,4067094,2,2753,4051
34089,4067093,1,2838,4051
34090,4067100,1,1463,2560
34091,4067103,3,1758,2560
34091,4067102,2,1758,2560
34091,4067101,1,3166,4610
34092,4067107,4,2769,4464
34092,4067106,3,1570,2560
34092,4067105,2,1588,2560
34092,4067104,1,2769,4464
34093,4067115,8,1595,2560
34093,4067114,7,997,1600
34093,4067113,6,1595,2560
34093,4067112,5,1605,2560
34093,4067111,4,1605,2560
34093,4067110,3,1599,2560
34093,4067109,2,1614,2560
34093,4067108,1,1605,2560
34094,4067118,2,2139,2560
34094,4067117,1,2132,2560
34095,4067121,3,1109,1601
34095,4067120,2,1773,2560
34095,4067119,1,3189,4605
34096,4067125,4,2762,4476
34096,4067124,3,1580,2560
34096,4067123,2,1580,2560
34096,4067122,1,2762,4476
34097,4067131,6,1601,2560
34097,4067130,5,1595,2560
34097,4067129,4,1595,2560
34097,4067128,3,1595,2560
34097,4067127,2,1595,2560
34097,4067126,1,1595,2560
34098,4067133,2,1595,2560
34098,4067132,1,1600,2560
34099,4067135,2,1595,2560
34099,4067134,1,1595,2560
34100,4067137,2,1595,2560
34100,4067136,1,1595,2560
34101,4067139,2,2652,4245
34101,4067138,1,2652,4256
34102,4067150,11,3504,4994
34102,4067149,10,3483,4983
34102,4067148,9,3529,5005
34102,4067147,8,3467,5017
34102,4067146,7,3515,5017
34102,4067145,6,3474,5006
34102,4067144,5,3529,4994
34102,4067143,4,1787,2560
34102,4067142,3,3529,4994
34102,4067141,2,3497,5029
34102,4067140,1,3567,5029
34103,4067153,3,1742,2560
34103,4067152,2,1733,2560
34103,4067151,1,3136,4632
34104,4067156,3,2259,3395
34104,4067155,2,1704,2560
34104,4067154,1,2259,3395
34105,4067164,8,2045,2560
34105,4067163,7,1976,2560
34105,4067162,6,2060,2560
34105,4067161,5,1285,1600
34105,4067160,4,2035,2560
34105,4067159,3,2035,2560
34105,4067158,2,1985,2560
34105,4067157,1,2046,2560
34106,4067168,4,1736,2560
34106,4067167,3,1701,2560
34106,4067166,2,1722,2561
34106,4067165,1,3764,5546
34107,4067172,4,2770,4465
34107,4067171,3,1568,2560
34107,4067170,2,1600,2560
34107,4067169,1,2795,4480
34108,4067174,2,1603,2560
34108,4067173,1,1603,2560
34109,4067176,2,2560,1881
34109,4067175,1,2560,1881
34110,4067181,5,1682,2560
34110,4067180,4,1665,2560
34110,4067179,3,1672,2560
34110,4067178,2,1675,2560
34110,4067177,1,1682,2560
34111,4067182,1,1607,2560
34112,4067183,1,1607,2560
34113,4067184,1,2651,4224
34114,4067185,1,2651,4237
34115,4067186,1,2651,4224
34116,4067187,1,2643,4242
34117,4067188,1,2651,4246
34118,4067189,1,1607,2560
34119,4067190,1,1595,2560
34120,4067191,1,1607,2560
34121,4067194,3,1756,2560
34121,4067193,2,1756,2560
34121,4067192,1,3166,4616
34122,4067198,4,2770,4450
34122,4067197,3,1585,2560
34122,4067196,2,1576,2560
34122,4067195,1,2754,4450
34123,4067199,1,2646,4221
34124,4067200,1,1593,2560
34125,4067201,1,1607,2560
34126,4067202,1,1592,2560
34127,4067205,3,1923,2560
34127,4067204,2,2561,1726
34127,4067203,1,1932,2560
34128,4067206,1,1481,2560
34129,4067210,4,2767,4476
34129,4067209,3,1583,2560
34129,4067208,2,1583,2560
34129,4067207,1,2767,4476
34130,4067211,1,1596,2560
34131,4067212,1,1589,2560
34132,4067213,1,1589,2560
34133,4067214,1,1589,2560
34134,4067215,1,1598,2560
34135,4067216,1,1597,2560
34136,4067217,1,2158,2561
34137,4067218,1,1722,2560
34138,4067222,4,1320,2560
34138,4067221,3,1314,2560
34138,4067220,2,1305,2560
34138,4067219,1,3056,5926
34139,4067225,3,1662,2560
34139,4067224,2,1043,1600
34139,4067223,1,2820,4266
34140,4067226,1,1611,2560
34141,4067227,1,1600,2560
34142,4067228,1,1595,2560
34143,4067232,4,2762,4468
34143,4067231,3,1583,2560
34143,4067230,2,1600,2560
34143,4067229,1,2762,4468
34144,4067235,3,1764,2560
34144,4067234,2,1758,2560
34144,4067233,1,3190,4630
34145,4067236,1,2644,4217
34146,4067237,1,1605,2560
34147,4067238,1,1605,2560
34148,4067239,1,1605,2560
34149,4067240,1,1725,2560
34150,4067241,1,1605,2560
34151,4067242,1,1605,2560
34152,4067243,1,1605,2560
34153,4067244,1,1605,2560
34154,4067245,1,1645,2560
34155,4067247,2,1632,2561
34155,4067246,1,1644,2561
34156,4067248,1,1353,2560
34157,4067251,3,1554,2560
34157,4067250,2,1556,2560
34157,4067249,1,1547,2560
34158,4067252,1,1558,2560
34159,4067254,2,1361,2560
34159,4067253,1,1361,2560
34160,4067258,4,1936,2560
34160,4067257,3,1936,2560
34160,4067256,2,1936,2560
34160,4067255,1,2666,3525
34161,4067259,1,1636,2560
34162,4067261,2,2560,1767
34162,4067260,1,3611,4948
34163,4067262,1,1589,2560
34164,4067263,1,1599,2560
34165,4067265,2,2560,2040
34165,4067264,1,2560,2038
34166,4067267,2,1629,2561
34166,4067266,1,1629,2561
34167,4067275,8,1580,2560
34167,4067274,7,1595,2560
34167,4067273,6,1579,2560
34167,4067272,5,1602,2560
34167,4067271,4,1617,2560
34167,4067270,3,1622,2561
34167,4067269,2,1618,2560
34167,4067268,1,1609,2560
34168,4067277,2,1339,2560
34168,4067276,1,1339,2560
34169,4067280,3,1636,2560
34169,4067279,2,2560,1990
34169,4067278,1,1631,2560
34170,4067282,2,1263,2561
34170,4067281,1,1264,2561
34171,4067285,3,1704,2561
34171,4067284,2,2560,1932
34171,4067283,1,4570,6865
34172,4067287,2,1321,2560
34172,4067286,1,1321,2560
34173,4067288,1,1339,2560
34174,4067291,3,1771,2560
34174,4067290,2,1771,2560
34174,4067289,1,3189,4611
34175,4067292,1,2033,2560
34176,4067296,4,1578,2560
34176,4067295,3,1578,2560
34176,4067294,2,1578,2560
34176,4067293,1,3372,5471
34177,4067297,1,1221,2560
34178,4067301,4,1483,2560
34178,4067300,3,1489,2560
34178,4067299,2,1499,2560
34178,4067298,1,3119,5310
34179,4067304,3,1641,2560
34179,4067303,2,2560,2031
34179,4067302,1,3499,5459
34180,4067308,4,1593,2560
34180,4067307,3,1599,2560
34180,4067306,2,1590,2560
34180,4067305,1,3467,5534
34181,4067312,4,1029,1600
34181,4067311,3,1631,2560
34181,4067310,2,1644,2560
34181,4067309,1,1658,2560
34182,4067313,1,1255,2560
34183,4067317,4,1610,2561
34183,4067316,3,1622,2560
34183,4067315,2,1607,2560
34183,4067314,1,1621,2560
34184,4067318,1,1759,2560
34185,4067321,3,1553,2560
34185,4067320,2,2560,2124
34185,4067319,1,3257,5332
34186,4067322,1,1633,2560
34187,4067324,2,1489,2560
34187,4067323,1,1489,2560
34188,4067325,1,1410,2560
34189,4067327,2,1629,2560
34189,4067326,1,1629,2560
34190,4067329,2,2560,2041
34190,4067328,1,2560,2037
34191,4067330,1,1599,2560
34192,4067331,1,1599,2560
34193,4067332,1,1602,2560
34194,4067336,4,2793,4490
34194,4067335,3,1555,2560
34194,4067334,2,1565,2560
34194,4067333,1,2799,4493
34195,4067337,1,1599,2560
34196,4067338,1,1599,2560
34197,4067339,1,1734,2560
34198,4067343,4,2522,4030
34198,4067342,3,1594,2560
34198,4067341,2,2520,4030
34198,4067340,1,2548,4030
34199,4067346,3,1597,2560
34199,4067345,2,998,1600
34199,4067344,1,1597,2560
34200,4067351,5,1614,2561
34200,4067350,4,1497,2560
34200,4067349,3,1599,2560
34200,4067348,2,1003,1601
34200,4067347,1,3383,5401
34201,4067361,10,1597,2560
34201,4067360,9,1597,2560
34201,4067359,8,1597,2560
34201,4067358,7,1598,2560
34201,4067357,6,1604,2560
34201,4067356,5,1597,2560
34201,4067355,4,1597,2560
34201,4067354,3,1597,2560
34201,4067353,2,1597,2560
34201,4067352,1,1615,2560
34202,4067365,4,2793,4468
34202,4067364,3,1607,2560
34202,4067363,2,1598,2560
34202,4067362,1,2802,4489
34203,4067367,2,1725,2560
34203,4067366,1,1727,2560
34204,4067369,2,1605,2560
34204,4067368,1,1597,2560
34205,4067370,1,1542,2560
34206,4067374,4,1651,2560
34206,4067373,3,1649,2560
34206,4067372,2,1796,2560
34206,4067371,1,1796,2560
34207,4067377,3,1597,2560
34207,4067376,2,1724,2560
34207,4067375,1,1592,2560
34208,4067394,17,2898,4643
34208,4067393,16,2726,4527
34208,4067392,15,2726,4527
34208,4067391,14,2726,4527
34208,4067390,13,2693,4527
34208,4067389,12,2726,4527
34208,4067388,11,2726,4527
34208,4067387,10,2726,4527
34208,4067386,9,964,1601
34208,4067385,8,1542,2560
34208,4067384,7,2726,4527
34208,4067383,6,2726,4527
34208,4067382,5,2723,4523
34208,4067381,4,2699,4547
34208,4067380,3,2726,4527
34208,4067379,2,2744,4496
34208,4067378,1,2837,4624
34209,4067397,3,1957,2560
34209,4067396,2,1941,2560
34209,4067395,1,2056,2637
34210,4067401,4,1590,2560
34210,4067400,3,1590,2560
34210,4067399,2,1593,2560
34210,4067398,1,1590,2560
34211,4067402,1,1615,2560
34212,4067404,2,1590,2560
34212,4067403,1,1590,2560
34213,4067406,2,1918,2560
34213,4067405,1,1931,2560
34214,4067410,4,1628,2560
34214,4067409,3,2806,4290
34214,4067408,2,2768,4276
34214,4067407,1,2844,4441
34215,4067415,5,1609,2560
34215,4067414,4,1609,2560
34215,4067413,3,1600,2560
34215,4067412,2,1605,2560
34215,4067411,1,1609,2560
34216,4067416,1,1539,2560
34217,4067420,4,2794,4482
34217,4067419,3,1596,2560
34217,4067418,2,1596,2560
34217,4067417,1,2794,4482
34218,4067423,3,1796,2560
34218,4067422,2,1782,2560
34218,4067421,1,3235,4649
34219,4067430,6,1600,2560
34219,4067429,5,1618,2560
34219,4067428,4,1607,2560
34219,4067427,3,1609,2560
34219,4067426,2,1604,2560
34219,4067425,1,1609,2560
34220,4067432,2,3819,5150
34220,4067431,1,1890,2560
34221,4067438,6,1604,2560
34221,4067437,5,1607,2560
34221,4067436,4,1608,2560
34221,4067435,3,1607,2560
34221,4067434,2,1603,2560
34221,4067433,1,1598,2560
34222,4067442,4,1559,2560
34222,4067441,3,1556,2560
34222,4067440,2,1557,2560
34222,4067439,1,1564,2560
34223,4067444,2,1607,2560
34223,4067443,1,1607,2560
34224,4067448,4,1569,2560
34224,4067447,3,1558,2560
34224,4067446,2,1527,2560
34224,4067445,1,3806,6254
34225,4067464,16,3081,3691
34225,4067463,15,2854,3469
34225,4067462,14,2906,3473
34225,4067461,13,2906,3434
34225,4067460,12,2906,3459
34225,4067459,11,2906,3452
34225,4067458,10,2879,3428
34225,4067457,9,2882,3450
34225,4067456,8,2148,2560
34225,4067455,7,2884,3432
34225,4067454,6,2884,3453
34225,4067453,5,2890,3489
34225,4067452,4,2906,3449
34225,4067451,3,2906,3481
34225,4067450,2,2906,3489
34225,4067449,1,3056,3671
34226,4067467,3,1768,2560
34226,4067466,2,1779,2560
34226,4067465,1,1779,2560
34227,4067469,2,1593,2560
34227,4067468,1,1593,2560
34228,4067472,3,1593,2560
34228,4067471,2,1593,2560
34228,4067470,1,1593,2560
34229,4067476,4,2671,4482
34229,4067475,3,1564,2560
34229,4067474,2,1628,2560
34229,4067473,1,2888,4482
34230,4067478,2,1593,2560
34230,4067477,1,1593,2560
34231,4067480,2,1593,2560
34231,4067479,1,1599,2560
34232,4067482,2,1593,2560
34232,4067481,1,1615,2560
34233,4067486,4,1664,2561
34233,4067485,3,1638,2560
34233,4067484,2,1652,2560
34233,4067483,1,3386,5246
34234,4067488,2,1615,2560
34234,4067487,1,3325,5246
34235,4067490,2,1603,2560
34235,4067489,1,1604,2560
34236,4067491,1,1606,2560
34237,4067492,1,1720,2560
34238,4067494,2,1601,2560
34238,4067493,1,1601,2560
34239,4067496,2,4606,3129
34239,4067495,1,2560,1739
34240,4067497,1,1623,2560
34241,4067499,2,1601,2560
34241,4067498,1,1601,2560
34242,4067501,2,2560,2034
34242,4067500,1,2022,2560
34243,4067503,2,1601,2560
34243,4067502,1,1604,2560
34244,4067524,5,4229,5444
34244,4067523,4,4086,5408
34244,4067522,3,4080,5398
34244,4067521,2,1939,2560
34244,4067520,1,4188,5444
34245,4067526,2,1599,2560
34245,4067525,1,1610,2560
34246,4067528,2,1600,2560
34246,4067527,1,1606,2560
34247,4067530,2,1671,2560
34247,4067529,1,1677,2560
34248,4067532,2,1513,2560
34248,4067531,1,1513,2560
34249,4067534,2,1602,2560
34249,4067533,1,1011,1600
34250,4067536,2,1605,2560
34250,4067535,1,1602,2560
34251,4067538,2,1602,2560
34251,4067537,1,1597,2560
34252,4067539,1,1764,2560
34253,4067541,2,1602,2560
34253,4067540,1,1611,2560
34254,4067544,3,3306,4840
34254,4067543,2,1762,2560
34254,4067542,1,3345,4840
34255,4067549,5,1520,2560
34255,4067548,4,1526,2560
34255,4067547,3,1526,2560
34255,4067546,2,2560,1799
34255,4067545,1,1526,2560
34256,4067558,9,1947,2560
34256,4067557,8,1854,2560
34256,4067556,7,1881,2560
34256,4067555,6,1881,2560
34256,4067554,5,1881,2560
34256,4067553,4,1881,2560
34256,4067552,3,1881,2560
34256,4067551,2,1881,2560
34256,4067550,1,1924,2560
34257,4067560,2,1605,2560
34257,4067559,1,1605,2560
34258,4067563,3,1587,2560
34258,4067562,2,1587,2560
34258,4067561,1,2882,4651
34259,4067571,8,3018,4246
34259,4067570,7,2688,4213
34259,4067569,6,2668,4246
34259,4067568,5,1790,2560
34259,4067567,4,2974,4246
34259,4067566,3,2977,4228
34259,4067565,2,2968,4229
34259,4067564,1,3003,4246
34260,4067574,3,1610,2560
34260,4067573,2,1610,2560
34260,4067572,1,1610,2560
34261,4067578,4,1964,2560
34261,4067577,3,1945,2560
34261,4067576,2,1708,2560
34261,4067575,1,3517,5274
34262,4067582,4,1721,2560
34262,4067581,3,1703,2560
34262,4067580,2,1697,2560
34262,4067579,1,3878,5760
34263,4067584,2,1601,2560
34263,4067583,1,1601,2560
34264,4067590,6,1641,2560
34264,4067589,5,1641,2560
34264,4067588,4,1596,2560
34264,4067587,3,1670,2560
34264,4067586,2,1619,2560
34264,4067585,1,1664,2560
34265,4067594,4,1593,2560
34265,4067593,3,1593,2560
34265,4067592,2,996,1600
34265,4067591,1,1593,2560
34266,4067596,2,2874,3647
34266,4067595,1,2018,2560
34267,4067599,3,1525,2560
34267,4067598,2,2873,4825
34267,4067597,1,2873,4825
34268,4067604,5,2182,2560
34268,4067603,4,2035,2560
34268,4067602,3,2015,2560
34268,4067601,2,2016,2560
34268,4067600,1,2035,2560
34269,4067606,2,1622,2560
34269,4067605,1,1622,2560
34270,4067609,3,1776,2560
34270,4067608,2,1744,2560
34270,4067607,1,3331,4830
34271,4067612,3,2309,3429
34271,4067611,2,1710,2560
34271,4067610,1,2309,3429
34272,4067616,4,1601,2560
34272,4067615,3,1608,2560
34272,4067614,2,1006,1601
34272,4067613,1,1592,2560
34273,4067621,5,2004,3145
34273,4067620,4,1967,3145
34273,4067619,3,1631,2560
34273,4067618,2,2004,3145
34273,4067617,1,2271,3654
34274,4067622,1,3248,4470
34275,4067631,4,2912,4674
34275,4067630,3,1595,2560
34275,4067629,2,1595,2560
34275,4067628,1,2912,4674
34276,4067633,2,1609,2560
34276,4067632,1,1609,2560
34277,4067634,1,5227,6970
34278,4067643,6,1609,2560
34278,4067642,5,1609,2560
34278,4067641,4,1609,2560
34278,4067640,3,1609,2560
34278,4067639,2,1609,2560
34278,4067638,1,1609,2560
34279,4067645,2,2172,2560
34279,4067644,1,2172,2560
34280,4067648,3,1609,2560
34280,4067647,2,1609,2560
34280,4067646,1,1609,2560
34281,4067652,4,1724,2561
34281,4067651,3,1684,2561
34281,4067650,2,1697,2560
34281,4067649,1,3763,5702
34282,4067655,3,1764,2560
34282,4067654,2,1764,2560
34282,4067653,1,3315,4812
34283,4067659,4,1604,2560
34283,4067658,3,1599,2560
34283,4067657,2,1610,2560
34283,4067656,1,1610,2560
34284,4067665,6,2617,3777
34284,4067664,5,2499,3638
34284,4067663,4,2499,3638
34284,4067662,3,1100,1600
34284,4067661,2,2499,3638
34284,4067660,1,2499,3638
34285,4067669,4,2939,4699
34285,4067668,3,1591,2560
34285,4067667,2,1601,2560
34285,4067666,1,2939,4699
34286,4067672,3,3694,4156
34286,4067671,2,2266,2560
34286,4067670,1,3873,4221
34287,4067678,6,1597,2560
34287,4067677,5,1597,2560
34287,4067676,4,1597,2560
34287,4067675,3,1597,2560
34287,4067674,2,1609,2560
34287,4067673,1,1597,2560
34288,4067688,10,2202,3812
34288,4067687,9,2125,3741
34288,4067686,8,2043,3729
34288,4067685,7,2153,3717
34288,4067684,6,2035,3733
34288,4067683,5,1515,2560
34288,4067682,4,2202,3812
34288,4067681,3,2202,3812
34288,4067680,2,2202,3812
34288,4067679,1,2202,3812
34289,4067689,1,1643,2560
34290,4067694,5,1612,2560
34290,4067693,4,2795,4446
34290,4067692,3,2762,4448
34290,4067691,2,2772,4438
34290,4067690,1,1593,2560
34291,4067700,6,1843,2560
34291,4067699,5,1843,2560
34291,4067698,4,1843,2560
34291,4067697,3,1843,2560
34291,4067696,2,1843,2560
34291,4067695,1,1829,2560
34292,4067701,1,2377,3682
34293,4067707,4,1602,2560
34293,4067706,3,1602,2560
34293,4067705,2,1602,2560
34293,4067704,1,1602,2560
34294,4067710,3,1769,2560
34294,4067709,2,1115,1600
34294,4067708,1,3399,4878
34295,4067714,4,2937,4731
34295,4067713,3,1573,2560
34295,4067712,2,1628,2560
34295,4067711,1,2972,4722
34296,4067716,2,1727,2560
34296,4067715,1,1727,2560
34297,4067720,4,1609,2560
34297,4067719,3,1628,2560
34297,4067718,2,1628,2560
34297,4067717,1,1628,2560
34298,4067724,4,2044,2560
34298,4067723,3,1964,2560
34298,4067722,2,1998,2560
34298,4067721,1,2016,2560
34299,4067730,6,1929,2560
34299,4067729,5,1875,2560
34299,4067727,3,1899,2560
34299,4067726,2,1891,2560
34299,4067725,1,1929,2560
34300,4067732,2,1601,2560
34300,4067731,1,1596,2560
34301,4067734,2,1600,2560
34301,4067733,1,1598,2560
34302,4067735,1,1615,2560
34303,4067736,1,1623,2560
34304,4067739,3,1596,2560
34304,4067738,2,1597,2560
34304,4067737,1,1589,2560
34305,4067741,2,1594,2560
34305,4067740,1,1587,2560
34306,4067743,2,1592,2560
34306,4067742,1,1605,2560
34307,4067745,2,1600,2560
34307,4067744,1,1598,2560
34308,4067749,4,3739,6007
34308,4067748,3,1586,2560
34308,4067747,2,1578,2561
34308,4067746,1,3739,6007
34309,4067753,4,4285,6211
34309,4067752,3,1758,2560
34309,4067751,2,1743,2561
34309,4067750,1,4301,6211
34310,4067755,2,5182,3762
34310,4067754,1,2560,1861
34311,4067757,2,3684,2328
34311,4067756,1,1628,2560
34312,4067760,3,1717,2560
34312,4067759,2,1736,2560
34312,4067758,1,1720,2560
34313,4067765,5,1932,2560
34313,4067764,4,1931,2561
34313,4067763,3,1922,2560
34313,4067762,2,1930,2561
34313,4067761,1,1983,2560
34314,4067770,5,1540,2560
34314,4067769,4,1539,2560
34314,4067768,3,1539,2560
34314,4067767,2,1523,2560
34314,4067766,1,1796,2560
34315,4067773,3,1517,2560
34315,4067772,2,3706,6205
34315,4067771,1,3713,6219
34316,4067775,2,1928,2560
34316,4067774,1,1933,2560
34317,4067776,1,3724,5362
34318,4067786,4,3547,5345
34318,4067785,3,1689,2560
34318,4067784,2,3524,5367
34318,4067783,1,3533,5342
34319,4067789,3,1707,2560
34319,4067788,2,1694,2560
34319,4067787,1,1903,2560
34320,4067792,3,1772,2560
34320,4067791,2,1764,2560
34320,4067790,1,1628,2560
34321,4067793,1,1759,2560
34322,4067797,4,3383,4652
34322,4067796,3,1856,2560
34322,4067795,2,3378,4632
34322,4067794,1,3383,4657
34323,4067802,5,3517,5053
34323,4067801,4,3488,5081
34323,4067800,3,3481,5082
34323,4067799,2,1911,2560
34323,4067798,1,3867,5216
34324,4067803,1,1622,2560
34325,4067804,1,1594,2560
34326,4067806,2,1671,2560
34326,4067805,1,2356,3565
34327,4067820,14,3879,5877
34327,4067819,13,3883,5928
34327,4067818,12,3874,5892
34327,4067817,11,3870,5916
34327,4067816,10,3863,5901
34327,4067815,9,3876,5929
34327,4067814,8,3853,5904
34327,4067813,7,3967,5926
34327,4067812,6,3844,5918
34327,4067811,5,3859,5888
34327,4067810,4,3877,5902
34327,4067809,3,1687,2560
34327,4067808,2,3884,5897
34327,4067807,1,4327,7914
34328,4068344,1,1283,2560
34329,4068349,5,1298,2560
34329,4068348,4,1532,2560
34329,4068347,3,1517,2560
34329,4068346,2,1563,2560
34329,4068345,1,967,1600
34330,4068354,5,2389,3771
34330,4068353,4,2546,3774
34330,4068352,3,2510,3769
34330,4068351,2,1677,2560
34330,4068350,1,2551,3865
34331,4068355,1,1590,2560
34332,4068362,7,2199,3318
34332,4068361,6,2199,3318
34332,4068360,5,2199,3318
34332,4068359,4,2199,3318
34332,4068358,3,1684,2560
34332,4068357,2,2199,3318
34332,4068356,1,2311,3511
34333,4068364,2,1737,2560
34333,4068363,1,2219,3329
34334,4068368,4,1978,3049
34334,4068367,3,2012,3045
34334,4068366,2,1660,2560
34334,4068365,1,1971,3052
34335,4068386,18,1865,2560
34335,4068385,17,1864,2560
34335,4068384,16,1869,2560
34335,4068383,15,1846,2560
34335,4068382,14,1834,2560
34335,4068381,13,1846,2560
34335,4068380,12,1840,2560
34335,4068379,11,1857,2560
34335,4068378,10,1848,2560
34335,4068377,9,1849,2560
34335,4068376,8,1860,2560
34335,4068375,7,1839,2560
34335,4068374,6,1835,2560
34335,4068373,5,1855,2560
34335,4068372,4,1835,2560
34335,4068371,3,1846,2560
34335,4068370,2,1835,2560
34335,4068369,1,1852,2560
34336,4068391,5,1408,2560
34336,4068390,4,1396,2560
34336,4068389,3,1393,2560
34336,4068388,2,1383,2560
34336,4068387,1,1379,2560
34337,4068393,2,1425,2133
34337,4068392,1,1469,2084
34338,4068398,2,2105,3023
34338,4068397,1,1780,2560
34339,4068399,1,1848,2560
34340,4068401,2,2924,4162
34340,4068400,1,2920,4146
34341,4068408,5,1724,2922
34341,4068407,4,1533,2560
34341,4068406,3,1663,2840
34341,4068405,2,1646,2879
34341,4068404,1,1753,2840
34342,4068410,1,1324,2560
34343,4068417,7,2920,4257
34343,4068416,6,2957,4298
34343,4068415,5,2878,4306
34343,4068414,4,2913,4256
34343,4068413,3,2899,4270
34343,4068412,2,1750,2560
34343,4068411,1,2987,4399
34344,4068418,1,1819,2560
34345,4068419,1,1580,2560
34346,4068423,4,1612,2560
34346,4068422,3,2643,4206
34346,4068421,2,2643,4206
34346,4068420,1,2680,4252
34347,4068428,5,4309,5710
34347,4068427,4,4332,5689
34347,4068426,3,1926,2560
34347,4068425,2,4356,5728
34347,4068424,1,4429,5856
34348,4068440,12,4407,5830
34348,4068439,11,4368,5784
